MAPID	MAPSETID	MAPCONCEPTID	MAPOPTION	MAPGROUP	MAPPRIORITY	MAPTARGETID	MAPCATEGORY	MAPRULE	MAPADVICE
175525068	110040	74883004	1	1	1	5846053	11		OTHERWISE
171176068	110040	13645005	11	1	11	9555519056	31		IFA: Chronic obstructive lung disease (COPD) specified as with decompensated
175447066	110040	73583000	1	1	1	7074058	11		OTHERWISE
175158069	110040	66857006	2	1	2	1957052	11		OTHERWISE
173887069	110040	41446000	1	1	1	802058	12		OTHERWISE
22819065	110040	191821007	1	1	1	9534796053	11		OTHERWISE
171781066	110040	2403008	1	1	1	4839051	12		OTHERWISE
30664068	110040	20573003	8	1	8	9542104051	31		IFA: Respiratory failure newborn
50784067	110040	238643009	1	1	1	1450056	11		OTHERWISE
117015066	110040	389086002	1	1	1	9550350057	11		OTHERWISE
119063060	110040	398158001	3	1	3	9539634059	31		IFA: Peritoneal dialysis cathether
173962062	110040	419958000	2	1	2	219052	31		IFA: Benign odontogenic neoplasms of bone,lower jaw bone
172012062	110040	25702006	7	1	7	501055	12		OTHERWISE
5332062	110040	12063002	3	1	3	6327052	11		OTHERWISE
4766060	110040	115665000	1	1	1	9553458053	11		OTHERWISE
176342068	110040	9126005	1	1	1	1258052	11		OTHERWISE
172766063	110040	299698007	3	1	3	1886054	11		OTHERWISE
22591064	110040	191459006	1	1	1	9534729054	11		OTHERWISE
173737069	110040	405769009	1	1	1	7509059	11		OTHERWISE
174898064	110040	62305002	5	1	5	592056	11		OTHERWISE
171623060	110040	229721007	5	1	5	592056	11		OTHERWISE
138290063	110040	52089001	2	1	2	5834054	31		IFA: Arteritis, endarteritis; cerebral
171438067	110040	197663003	4	1	4	6654059	32		IFA: Renal disease,arising in pregnancy or the puerperium (642.1x)
10191062	110040	127278005	2	1	2	2375058	11		OTHERWISE
171810068	110040	24369008	1	2	1	3659057	31		IFA: Syphilis
4032063	110040	111566002	1	1	1	247051	12		OTHERWISE
103593060	110040	30693006	1	1	1	1090050	31		IFA: Cyclical vomiting NOS
176173060	110040	87465003	2	1	2	7195052	11		OTHERWISE
171149068	110040	127295002	6	1	6	8179050	12		OTHERWISE
171678065	110040	231494001	1	1	1	404053	12		OTHERWISE
171460065	110040	201835007	3	1	3	6943054	11		OTHERWISE
176068067	110040	85456006	1	1	1	1888050	12		OTHERWISE
176080060	110040	85919009	1	1	1	6334054	12		OTHERWISE
176406062	110040	91947003	6	1	6	2779053	11		OTHERWISE
174708064	110040	58718002	1	1	1	933055	32		IFA: That with heart involvement (391.0-391.9)
173612069	110040	39539005	1	1	1	2057052	11		OTHERWISE
12504063	110040	14760008	1	1	1	1110052	12		OTHERWISE
176526061	110040	93831006	1	1	1	3918052	12		OTHERWISE
169679060	110040	58126003	1	1	1	9395052	20		UAC
176676068	110040	95563007	1	1	1	322052	31		IFA: Fibrocystic disease of pancreas,without mention of meconium ileus
175021067	110040	64667001	2	1	2	6052056	11		OTHERWISE
172780069	110040	30037006	1	1	1	8250053	31		IFA: Traumatic - without mention of open wound into cavity
175846066	110040	81256000	1	1	1	9549831053	12		OTHERWISE
172299062	110040	271737000	3	1	3	4678053	32		IFA: Iron deficiency (280.0-280.9)
171552067	110040	21120002	2	1	2	6119052	31		IFA: Jaw, Alveolitis
142462065	110040	61804006	1	1	1	6119052	11		OTHERWISE
171243063	110040	161443002	4	1	4	2787054	31		IFA: Personal history of allergy to eggs
173881065	110040	414314005	5	1	5	1376055	31		IFA: Dermatitis: Other atopic dermatitis and related conditions
4612063	110040	11256005	3	1	3	1109055	32		IFA: Obstruction of intestine (560.0-560.9)
173752063	110040	40650009	3	1	3	1109055	12		OTHERWISE
13908064	110040	161882006	2	1	2	7572051	31		IFA: Due to birth injury
62970064	110040	25412000	1	2	1	5067054	11		OTHERWISE
27651063	110040	200652002	8	1	8	1360051	11		OTHERWISE
27817060	110040	200751004	8	1	8	1360051	11		OTHERWISE
26471069	110040	198035003	1	1	1	9535506052	11		OTHERWISE
22683064	110040	191604000	1	1	1	4786057	11		OTHERWISE
171722063	110040	238748009	1	1	1	6834057	31		IFA: Seborrhea,capitis
176548066	110040	93933005	1	1	1	3907052	12		OTHERWISE
10347068	110040	128054009	4	1	4	5836051	31		IFA: Nonpyogenic
171842063	110040	247444006	1	1	1	8675056	11		OTHERWISE
173265065	110040	363467004	1	1	1	4111052	11		OTHERWISE
147494065	110040	73762008	1	1	1	5359053	12		OTHERWISE
175561064	110040	75591007	6	1	6	2177056	31		IFA: Radius, Open
110508066	110040	36348003	1	1	1	9549798053	11		OTHERWISE
175173065	110040	67195008	2	1	2	548058	12		OTHERWISE
171960064	110040	254805008	1	1	1	226052	12		OTHERWISE
166468062	110040	248223005	3	1	3	511054	31		IFA: Neurocirculatory asthenia
104770064	110040	309535002	1	1	1	9555744054	22		IFA: Fracture, caused unspecified
172828067	110040	30144000	5	1	5	6376059	11		OTHERWISE
25808064	110040	197232005	1	1	1	1124051	11		OTHERWISE
171798066	110040	24184005	1	1	1	2071057	11		OTHERWISE
106461060	110040	314551004	1	1	1	9361053	11		OTHERWISE
171270069	110040	16146001	1	1	1	9555436053	31		IFA: Acute bronchitis with chronic obstructive pulmonary disease
131228067	110040	42440009	6	2	6	4728059	32		IFA: Organic brain syndromes -Unspecified alcohol-induced mental disorders
172011068	110040	25702006	6	1	6	4728059	32		IFA: Alcoholic psychoses (291.0-291.9)
126750060	110040	41308008	4	1	4	9547877053	31		IFA: Conjunctivitis newcastle
136921067	110040	48867003	1	1	1	645054	31		IFA: Carotid sinus syncope
175375069	110040	71781005	2	1	2	1866050	11		OTHERWISE
114051067	110040	370219009	1	1	1	6012058	12		OTHERWISE
171904069	110040	250423000	1	1	1	9555540055	11		OTHERWISE
173957063	110040	419603000	1	1	1	1428057	11		OTHERWISE
176363065	110040	91856007	2	1	2	4319058	31		IFA: Acute exacerbation of chronic lymphoid leukemia: in remission
175427064	110040	7293009	1	1	1	1784058	11		OTHERWISE
27932065	110040	200938002	1	1	1	3302050	32		IFA: Lupus vulgaris NOS
174924069	110040	62635000	1	1	1	9535017055	31		IFA: Corneal injury due to contact lens
172404062	110040	27541007	1	1	1	1346054	12		OTHERWISE
33356066	110040	209629006	1	1	1	2293055	11		OTHERWISE
171965068	110040	254845004	1	1	1	6491058	31		IFA: Adenofibrosis
171569069	110040	221360009	6	1	6	4939052	32		IFA: Spastic paralysis (343.0-343.9)
171621063	110040	229721007	3	1	3	4868052	31		IFA: Elective mutism (309.83
101367061	110040	30140009	2	1	2	1103059	31		IFA: Enteritis NOS
176094064	110040	85983004	7	1	7	4332050	32		IFA: Acute erythremia and erythroleukemia (207.xx)
171322061	110040	1847009	1	1	1	5010058	12		OTHERWISE
14041067	110040	162031009	2	1	2	7657059	31		IFA: Heartburn
106656065	110040	314944001	2	1	2	7657059	31		IFA: Heartburn
171068068	110040	111985007	6	1	6	1998058	12		OTHERWISE
172537063	110040	281543009	1	1	1	2290057	11		OTHERWISE
29195064	110040	20301004	3	1	3	545055	31		IFA: Other or unspecified special symptoms or syndromes
171251060	110040	161445009	2	1	2	9547135051	31		IFA: Personal history of allergy to peanuts
174725062	110040	58781003	1	1	1	7077052	11		OTHERWISE
107384063	110040	31996006	8	1	8	5868056	31		IFA: Polyarteritis NOS
171430061	110040	197605007	3	1	3	7611056	31		IFA: Neonatal diabetes mellitus
171657067	110040	230572002	3	1	3	7611056	31		IFA: Neonatal diabetes mellitus
49834069	110040	237836003	1	1	1	1890051	11		OTHERWISE
34923069	110040	21234008	3	1	3	7330054	11		OTHERWISE
171644060	110040	230354009	1	1	1	9553649054	22		ECR
32926061	110040	20917003	1	1	1	6396054	12		OTHERWISE
173017063	110040	31892009	2	1	2	8198052	31		IFA: Traumatic hemothorax with open wound into thorax
106068061	110040	313166000	1	1	1	5245056	12		OTHERWISE
172478063	110040	279063004	1	1	1	1063059	32		IFA: Jaw (524.60-524.69)
171892062	110040	249916005	1	1	1	1063059	32		IFA: Jaw (524.60-524.69)
175729060	110040	7890003	2	1	2	1063059	32		IFA: Jaw (524.60-524.69)
173213068	110040	359554008	1	2	1	6924054	11		OTHERWISE
175194068	110040	67536000	1	2	1	6924054	11		OTHERWISE
172759064	110040	299060006	1	1	1	1590056	11		OTHERWISE
152831069	110040	8619003	1	1	1	1188052	32		GAMR: M
174473065	110040	53024001	1	1	1	1286057	12		OTHERWISE
174154061	110040	45352006	3	1	3	4949050	31		IFA: Infantile spasms,without mention of intractable epilepsy
17028061	110040	16632002	1	1	1	8197055	31		IFA: Traumatic (860.2-860.5, 862.29, 862.39) - Traumatic hemothorax without mention of open wound into thorax
174459062	110040	52754008	3	1	3	1253056	11		OTHERWISE
106495061	110040	314631008	3	1	3	1253056	11		OTHERWISE
172142062	110040	266601003	3	1	3	1253056	11		OTHERWISE
171572063	110040	221360009	9	1	9	523056	32		IFA: That of nonorganic origin: tic disorder (307.2x)
172039069	110040	26079004	9	1	9	523056	32		IFA: That of nonorganic origin: (307.2x)
11818060	110040	13277001	2	1	2	1427054	11		OTHERWISE
57210067	110040	247467008	2	1	2	1427054	11		OTHERWISE
172517062	110040	280982009	2	1	2	500059	32		IFA: Drug dependence (304.0x-304.9x)
172359062	110040	274134003	1	1	1	1411055	11		OTHERWISE
6774062	110040	126488004	2	1	2	238056	31		IFA: Anus NOS
7194067	110040	126537000	8	1	8	238056	31		IFA: Vermilion border of lip
8900067	110040	126851005	4	1	4	238056	11		OTHERWISE
26936061	110040	199064003	1	1	1	1284059	11		OTHERWISE
127315062	110040	414205003	1	1	1	9553478058	11		OTHERWISE
172100064	110040	263251009	1	1	1	2236052	11		OTHERWISE
171609062	110040	22878006	1	1	1	8702050	11		OTHERWISE
3650062	110040	111243002	1	1	1	7078055	12		OTHERWISE
176630069	110040	95062006	5	1	5	4517055	11		OTHERWISE
22593061	110040	191461002	2	1	2	9534727051	31		IFA: Psychosis NOS
12915060	110040	15662003	3	1	3	9534727051	31		IFA: Delusional paranoid features
173108060	110040	34268009	1	1	1	2225058	11		OTHERWISE
48529069	110040	236646007	1	1	1	9553677058	11		OTHERWISE
171732069	110040	239156008	1	1	1	9556037057	31		IFA: Disruption of internal operation wound
174823063	110040	60728008	7	1	7	1972051	31		IFA: abdominal distention
173376067	110040	371045000	1	1	1	1756050	11		OTHERWISE
174570066	110040	55608001	1	1	1	6868050	31		IFA: Prurigo nodularis
174992064	110040	64144002	1	1	1	6868050	31		IFA: Prurigo nodularis
176671064	110040	95549001	5	1	5	8507055	32		IFA: Traumatic rupture of blood vessel:  thorax (901.x)
176568061	110040	94032008	1	1	1	3868058	32		IFA: Vermilion border of lip (140.0-140.1
175244063	110040	68272006	1	1	1	1003056	11		OTHERWISE
174388060	110040	51197009	2	1	2	1196055	32		GAMR: Male: Symptoms referable to genital organs (607.0-607.9)
171829063	110040	247355005	2	1	2	1196055	32		IFA: Unspecified disorder of penis
175818069	110040	80423007	5	1	5	8200059	31		IFA: Pneumothorax,pneumohemothorax with open wound into thorax
173306066	110040	36729000	1	1	1	6471052	12		OTHERWISE
144892067	110040	67599009	9	1	9	9550194059	32		IFA: Pneumonia due to Staphylococcus (482.4x-482.49)
176127062	110040	86555001	1	1	1	9542064051	20		UAC
174878068	110040	6204001	1	1	1	615051	31		IFA: Progressive myoclonic epilepsy
10238063	110040	127324008	1	1	1	615051	11		OTHERWISE
10508067	110040	128187005	1	1	1	4964050	31		IFA: Atypical face pain
169520069	110040	4969004	1	1	1	4964050	31		IFA: Atypical face pain
171029062	110040	109363001	6	1	6	3272053	32		IFA: Pneumothorax,tuberculous, current disease
174643066	110040	57044006	1	1	1	6513059	11		OTHERWISE
176018060	110040	84353005	1	1	1	3349054	11		OTHERWISE
175544062	110040	75258004	1	1	1	3228050	12		OTHERWISE
171708063	110040	235932003	1	1	1	1706058	31		IFA: OTHER ANOMALIES OF GALLBLADDER, BILE DUCTS, AND LIVER;  Absence of,gallbladder, congenital, liver (lobe);  Accessory,hepatic ducts, liver; Congenital,choledochal  cyst, hepatomegaly; Duplication of,biliary duct, cystic
3653060	110040	111246005	1	1	1	1725055	11		OTHERWISE
171283065	110040	16269008	4	1	4	4982053	32		IFA: Mononeuritis of upper limb and monneuritis multiplex (354.0-354.9)
172446065	110040	278286009	4	1	4	649056	12		OTHERWISE
171478061	110040	201938008	2	1	2	9536160058	11		OTHERWISE
173230065	110040	361119006	1	1	1	2209050	12		OTHERWISE
25820066	110040	197247001	2	1	2	9396053	31		IFA: Persistent postoperative fistula
10330067	110040	128046007	1	1	1	1079058	11		OTHERWISE
5225067	110040	119250001	1	1	1	335056	12		OTHERWISE
68856069	110040	271808008	12	1	12	1876053	11		OTHERWISE
22530060	110040	191306005	3	1	3	4703054	11		OTHERWISE
172755069	110040	298854003	1	1	1	2301050	32		IFA: Current injury (830.0-848.9)
66559063	110040	266993007	1	1	1	2781050	12		OTHERWISE
171180064	110040	13645005	2	1	2	9547225054	32		IFA: Chronic obstructive lung disease (COPD) specified as with,asthma (493.20-493.22)
172370068	110040	274521009	1	1	1	2039051	11		OTHERWISE
171312066	110040	169957005	2	1	2	6728057	32		IFA: Placentitis (658.4x)
547066	110040	102588006	1	1	1	143056	31		IFA: Epidemic pleurodynia
175549066	110040	75483001	1	1	1	143056	31		IFA: Epidemic pleurodynia
25740066	110040	197166005	1	1	1	6314053	11		OTHERWISE
175410066	110040	72779005	2	1	2	6314053	31		IFA: Ischiorectal fistula
25906064	110040	197284004	1	1	1	1128054	11		OTHERWISE
174148062	110040	45261009	1	1	1	3546056	11		OTHERWISE
44650061	110040	232343007	1	1	1	5949058	31		IFA: Nasopharyngitis
172325061	110040	271823003	2	1	2	1933052	11		OTHERWISE
172264061	110040	270486005	1	1	1	328051	12		OTHERWISE
171541062	110040	208631009	7	1	7	2226057	31		IFA: Pott's fracture, Closed 
173871066	110040	414293001	3	1	3	2226057	31		IFA: Ankle, Closed
173028064	110040	31978002	3	1	3	2226057	31		IFA: Ankle, Closed
171578064	110040	22234005	1	1	1	2226057	31		IFA: Dupuytren's fracture, Closed
172528063	110040	281398003	3	1	3	6489053	32		GAMR: Male: Symptoms referable to genital organs (608.0-608.9)
173660067	110040	398064005	1	1	1	1174053	11		OTHERWISE
167422069	110040	282299006	3	1	3	9547243053	31		IFA: Difficulty in walking
23523063	110040	193039006	1	1	1	4953052	12		OTHERWISE
167345060	110040	279016001	2	1	2	4953052	32		IFA: Migraine (346.0x-346.9x)
169098064	110040	41413006	2	1	2	4953052	32		IFA: Migraine (346.0x-346.9x)
171903064	110040	250102002	2	1	2	9536205059	11		OTHERWISE
119207068	110040	398652001	4	1	4	994051	31		IFA: Orthostatic hypotension
166469069	110040	248223005	4	1	4	994051	31		IFA: Orthostatic hypotension
174143065	110040	45198002	2	1	2	6490057	31		IFA: Chronic cystic mastitis
172015060	110040	25821008	1	1	1	1145057	11		OTHERWISE
166791064	110040	254582000	1	1	1	3953058	11		OTHERWISE
13129066	110040	160377001	1	1	1	9553492051	11		OTHERWISE
19138064	110040	17383000	1	2	1	9553400053	22		PR:accident
171590062	110040	22325002	2	1	2	150057	31		IFA: Ataxia,locomotor progressive
25800065	110040	197210001	2	1	2	6324058	11		OTHERWISE
174102065	110040	44428005	2	1	2	6825054	11		OTHERWISE
172734067	110040	298162008	1	1	1	9545701059	11		OTHERWISE
175911063	110040	82470000	4	1	4	9555491059	31		IFA: Infantile spasms,with intractable epilepsy
174137068	110040	45150006	1	1	1	425053	32		IFA: Those associated with mental disorders,as functional psychoses (295.0-298.9)
171645064	110040	230373008	1	1	1	4929059	11		OTHERWISE
172227066	110040	268017000	4	1	4	1601058	11		OTHERWISE
172632060	110040	287020003	1	1	1	1571051	11		OTHERWISE
153327063	110040	87317003	15	1	15	6063058	31		IFA: Respiratory insufficiency - acute
26149066	110040	197663003	3	1	3	1155058	32		IFA: Nephropathy, so stated (583.0-583.9)
176306061	110040	90708001	11	1	11	1155058	32		IFA: Renal disease,not specified as acute or chronic but with stated pathology or cause (583.0-583.9)
172349063	110040	27241008	1	1	1	1101057	11		OTHERWISE
47353063	110040	235825006	1	1	1	1101057	31		IFA: Ischemic stricture of intestine
175030060	110040	64766004	1	1	1	6296052	11		OTHERWISE
172682069	110040	289922002	1	1	1	6636058	31		IFA: Hematosalpinx in ectopic pregnancy
173559069	110040	389098007	2	1	2	6599059	32		IFA: That occurring in abortion (635.7x)
174571065	110040	55608001	2	1	2	1400050	11		OTHERWISE
3661069	110040	111255008	1	1	1	1628050	11		OTHERWISE
175565067	110040	75630004	1	1	1	1064052	11		OTHERWISE
119061063	110040	398158001	1	1	1	9535180054	32		IFA: Atherosclerosis of biological graft (440.30-440.32)
174391060	110040	51197009	5	1	5	1980057	31		IFA: Renal colic
173163065	110040	35363006	5	1	5	1980057	31		IFA: Renal colic
106493067	110040	314631008	1	1	1	9535522053	31		IFA: Premenopausal
6896061	110040	126501005	6	1	6	4525058	31		IFA: Connective tissue of breast
174019069	110040	42636007	1	1	1	2151051	12		OTHERWISE
171841069	110040	247398009	9	1	9	1588057	12		OTHERWISE
175721062	110040	78715003	1	1	1	7105055	31		IFA: Complete rupture of rotator cuff
105692062	110040	312399001	1	1	1	9536635059	11		OTHERWISE
173590066	110040	392291006	1	1	1	9534995056	12		OTHERWISE
173391069	110040	371409005	1	1	1	879053	12		OTHERWISE
176637067	110040	95194004	1	1	1	4241056	12		OTHERWISE
175490067	110040	74450001	8	1	8	6638057	31		IFA: Metabolic disorders following abortion or ectopic and molar pregnancies
172748067	110040	298349001	2	1	2	1875052	11		OTHERWISE
166822069	110040	254915003	1	1	1	4094055	11		OTHERWISE
175587064	110040	76069003	1	1	1	1632057	12		OTHERWISE
49767064	110040	237793004	1	1	1	259050	31		IFA: Adrenal hyperplasia due to excess ACTH
172604068	110040	28550007	1	1	1	1666053	11		OTHERWISE
174682068	110040	58031004	10	1	10	3366051	31		IFA: Septic
174917068	110040	62479008	3	1	3	7666055	31		IFA: Nonspecific serologic evidence of HIV
171227069	110040	15911003	9	1	9	2696058	12		OTHERWISE
19458069	110040	18070006	1	1	1	888057	11		OTHERWISE
10816069	110040	128608001	1	1	1	7338055	31		IFA: Congenital cerebral aneurysm, nonruptured
37086067	110040	21584002	1	1	1	7610055	11		OTHERWISE
176499062	110040	93659005	1	1	1	3975056	12		OTHERWISE
171458068	110040	201835007	1	1	1	7017056	31		IFA: Marie-Strumpell spondylitis
147388062	110040	73452002	1	1	1	6045058	11		OTHERWISE
10990062	110040	129179000	2	1	2	7062057	11		OTHERWISE
171856061	110040	248315005	2	1	2	4641050	20		UAC
171222064	110040	15911003	4	1	4	1375056	31		IFA: Diaper or napkin rash
171008065	110040	106190000	4	1	4	1375056	31		IFA: Diaper or napkin rash
172465063	110040	278849000	1	1	1	4904052	12		OTHERWISE
175851061	110040	81308009	1	1	1	672059	12		OTHERWISE
171022065	110040	109266006	1	1	1	4027055	12		OTHERWISE
44892068	110040	233606009	3	1	3	1036055	31		IFA: Pneumonitis due to inhalation of food or vomitus
172542065	110040	281635007	1	1	1	2773054	11		OTHERWISE
175591068	110040	76201007	1	1	1	5410053	11		OTHERWISE
172887061	110040	30577005	2	1	2	379058	11		OTHERWISE
174227065	110040	47032000	1	1	1	9534881058	31		IFA: Hydrocephalus,acquired 331.3-331.4 communicating hydrocephalus
131219066	110040	42440009	1	1	1	1831053	11		OTHERWISE
174880063	110040	6204001	3	1	3	1831053	31		IFA: Convulsions: Infantile
56299061	110040	246545002	1	1	1	1831053	11		OTHERWISE
173151061	110040	352818000	2	1	2	1831053	31		IFA: Convulsions: NOS
176037068	110040	84757009	2	1	2	1831053	31		IFA: Convulsive seizure or fit NOS
171821060	110040	246813002	1	1	1	810057	31		IFA: Acquired
18999062	110040	1714005	1	1	1	5307055	11		OTHERWISE
12856061	110040	15550007	1	1	1	8437054	11		OTHERWISE
5165060	110040	118623005	1	2	1	7096051	11		OTHERWISE
8951062	110040	126864006	3	1	3	239051	31		IFA: Perianal skin
8193060	110040	126669004	2	1	2	239051	31		IFA: Cartilage
